grid_id,ward_id,ward_gid,lon,lat,LST_C,NDVI,NDVI_prev,ndvi_delta,change_class,pop_density_km2,child_pct,slum_pct,hospital_dist_m,impervious_pct,worldcover_class,dist_to_water_m,HVI,contrib_LST_C,contrib_NDVI,contrib_pop_density_km2,contrib_child_pct,contrib_slum_pct,contrib_hospital_dist_m,contrib_impervious_pct,plantable,nbs_fired
cell_0257,P/S,20,72.826998,19.17046,31.551031711811945,0.4355577092740765,0.37174045516356885,0.06381725411050765,gained,29609.618532429522,9.53,0.0,799.1404512115374,13.338710419165082,80,45.582497297530395,21.907115890595534,-0.05926971968193409,-0.06107414802989039,-0.10278321910146174,0.0003806716810599868,-0.0684871123896427,-0.048026582925449444,-0.15218224092718727,False,False
cell_0258,K/E,19,72.84659,19.106223,32.869332305120736,0.2544097430016949,0.25778864897767956,-0.0033789059759846696,stable,50015.02509391395,8.9919,6.451979092191154,136.87027376900502,84.3336871903751,50,1365.9352527662836,49.42019660384948,0.03440764328256187,0.11728800154432902,0.015973016060341013,-0.00975136449608605,0.002962504990621192,-0.1378025290146708,0.2737024466753579,False,False
cell_0259,M/E,16,72.914012,19.064948,36.2071061322121,0.2169678774403234,0.180641844415028,0.036326033025295384,stable,59315.250153973044,13.0913,30.963512680227957,169.65183801973646,84.47639856419289,50,276.83003634696473,73.22914036215745,0.271587124108748,0.15415406061757042,0.07009885329677011,0.06743739057656303,0.27440475104321105,-0.13335872942179333,0.2745585437067237,False,True
cell_0260,M/E,16,72.944415,19.056439,31.815515809791908,0.44141224636124415,0.34461213958654024,0.09680010677470391,gained,48625.346081137526,13.0913,1.4052398207826535,1619.4407450780752,12.923368560058782,95,20.45476000763183,32.90307284028229,-0.040475695791964646,-0.06683865006166627,0.00788530425007001,0.06743739057656303,-0.0529253992954465,0.06317159187916045,-0.15467379379414276,False,False
cell_0261,R/C,11,72.907252,19.204582,31.128771057372486,0.5342739248694669,0.5552140136652747,-0.020940088795807776,stable,6552.765537428825,7.9836,0.0,2886.6631883725695,0.0,10,1593.5493462408317,18.85135375828286,-0.0892752167531816,-0.15827223848457947,-0.23697045267188793,-0.028736928661513183,-0.0684871123896427,0.2349535890567848,-0.23219850092532565,True,False
cell_0262,F/S,6,72.858752,19.007589,33.819136098489516,0.3502018728396193,0.2919558543119677,0.0582460185276516,gained,115272.17827348065,8.4541,0.0741004752014496,607.893209541862,53.876238949906266,50,322.0016077571642,54.77280767686129,0.1018999247455812,0.0229690282664609,0.39575931463917413,-0.019877751888892455,-0.06766651912280351,-0.07395165496198837,0.09099429718381635,False,False
cell_0263,T,13,72.893385,19.162287,29.995808135777985,0.6046793377801846,0.6015723282038283,0.0031070095763562344,stable,14813.473487406996,8.1423,0.0,2155.872740530282,0.7436089390677657,10,453.3249172029116,12.101744264043576,-0.16978263620684478,-0.22759490904403737,-0.18889444041726045,-0.025748721745859807,-0.0684871123896427,0.13588917987357027,-0.22773773940224054,True,False
cell_0264,P/N,21,72.886393,19.191591,28.90138356486793,0.6445892400689409,0.6054689473003622,0.03912029276857876,stable,7029.452373339039,10.6313,0.0,1412.2153804790482,0.0,10,1304.176758161653,4.395709907966177,-0.24755155195092612,-0.26689104969634864,-0.23419621076627747,0.021117358991766047,-0.0684871123896427,0.03508055925497768,-0.23219850092532565,True,False
cell_0265,P/N,21,72.898709,19.178627,27.7314867723177,0.6841781383009837,0.6626663990406242,0.02151173926035954,stable,4944.045356913827,10.6313,0.0,1913.6852739079816,0.0,10,1462.5662268828976,2.0825213944263945,-0.33068346209568406,-0.3058711229107766,-0.2463329493950544,0.021117358991766047,-0.0684871123896427,0.10305875856284255,-0.23219850092532565,True,False
cell_0266,L,24,72.891203,19.071364,35.52574837263398,0.29596978805997365,0.29387764510494224,0.0020921429550314063,stable,70017.80592337593,11.4873,7.201905121664427,564.9044060201658,63.43901773141382,50,406.6366236188334,58.224227883244865,0.22317039845707057,0.07636709514094213,0.1323860332142016,0.037235223640784826,0.011267232439942316,-0.07977912634580865,0.1483594973598679,False,False
cell_0267,G/N,9,72.853205,19.032535,34.76721622986291,0.26953766659782524,0.2404346710186033,0.02910299557922194,stable,60969.88334390287,9.5186,13.95294242815955,604.0899122180783,73.84414147004075,50,365.2354727750361,59.09301386534983,0.16926972419562916,0.10239272545194847,0.0797285564647885,0.00016601787615482867,0.08602863906829984,-0.0744672219120507,0.21077775671322513,False,True
cell_0268,K/W,14,72.842886,19.097533,34.2948848594489,0.3002469122460359,0.30637305949396587,-0.0061261472479299806,stable,87091.02352387013,9.0155,6.899828057150753,194.78955114762425,62.50759818291028,50,304.126917683672,54.804948770506414,0.13570624296049102,0.07215574748123475,0.2317494562473872,-0.009306993461370108,0.007922012257040976,-0.12995111413811797,0.142772097497485,False,False
cell_0269,L,24,72.875073,19.078983,36.82291644307623,0.20392163974005229,0.19810104272653514,0.0058205970135171425,stable,87536.85443813307,11.4873,12.627716095944935,264.0210871757325,67.71288671106271,50,145.12250072753247,69.73259407272681,0.315346101614257,0.1669996643964043,0.23434412157478857,0.037235223640784826,0.0713530003183875,-0.12056623337822184,0.17399758385601133,False,True
cell_0270,N,10,72.919289,19.069885,35.85475857502758,0.32205970993445326,0.2724892511181612,0.04957045881629207,stable,84509.05792750351,9.8054,36.34406919409089,538.8704657069654,55.02931288577894,50,202.8609274171405,69.36260232428324,0.24654959460177617,0.0506784018394755,0.21672282530926332,0.005566255704821425,0.3339893682149685,-0.08330823229328381,0.09791135745054941,False,False
cell_0271,E,5,72.842847,18.982775,34.562787011334436,0.28546544902504095,0.25249621460656807,0.03296923441847288,stable,65572.9884467222,9.4585,3.617870850095909,375.8437041499594,64.74751918306137,50,291.89417323966273,51.95446208916671,0.15474315096806596,0.08670989130189814,0.10651789929987386,-0.0009656219198802233,-0.02842258578827468,-0.10540779566659021,0.15620893625409088,False,False
cell_0272,M/W,17,72.89759,18.996266,34.09729177175761,0.21437024031998902,0.11862114708702254,0.09574909323296649,gained,46248.46149545575,10.032,0.0,4006.824429203691,42.078313578849084,50,102.71952758138993,60.7300780543079,0.12166543960435036,0.15671174950655276,-0.005947787678736683,0.009832970809339705,-0.0684871123896427,0.38680028032172,0.020220898986883715,False,True
cell_0273,R/S,22,72.867885,19.193818,35.03073077886814,0.3504843264025169,0.3119171178673563,0.0385672085351606,stable,71952.05561145836,9.5071,34.76835657921835,579.3461826378691,59.91588879430987,50,307.89930009921505,64.20053934491753,0.18799485272768182,0.0226909184666657,0.14364306012652647,-5.051885686352819e-05,0.3165398288061755,-0.07782142961836387,0.12722495045245252,False,False
cell_0274,F/N,8,72.848534,19.013445,32.904398394385,0.30464791697836724,0.27232086258002325,0.03232705439834399,stable,57253.301327495785,9.94,5.114196756946597,384.55602070640595,73.25979789802385,50,497.7537088190361,48.21020208897024,0.03689941093284334,0.06782242439460062,0.05809863761908145,0.008100676945192817,-0.011852179717050151,-0.10422677244053435,0.20727239632099673,False,True
cell_0275,M/W,17,72.910306,19.052921,34.362095089362434,0.29469866437972003,0.2848763458803793,0.009822318499340732,stable,80648.0633415851,10.032,16.988458006247193,316.3690978162293,66.79045974436984,50,396.7572588063082,59.89332983361546,0.14048214698002495,0.07761867061622967,0.19425244817552698,0.009832970809339705,0.11964412720103275,-0.11347004765038565,0.1684641286960476,False,False
cell_0276,F/S,6,72.838092,19.008663,34.27428628295105,0.2747350129945529,0.2523987777628913,0.02233623523166156,stable,55500.04867824443,8.4541,1.4569228240679728,235.9619747932873,71.66734183075566,50,559.4558509889986,48.85305593718308,0.13424252494584799,0.09727530738495081,0.04789498481338105,-0.019877751888892455,-0.05235305850558431,-0.12436986737286351,0.19771957039480648,False,False
cell_0277,N,10,72.946051,19.060029,29.68860835611263,0.48160571202116675,0.3605576330332965,0.12104807898787023,gained,15418.842623712866,9.8054,0.0,1776.6024483748454,0.0,95,3.9290834809903887,14.835377450502582,-0.19161200153398592,-0.10641399325465455,-0.1853712878991169,0.005566255704821425,-0.0684871123896427,0.08447610034569994,-0.23219850092532565,False,False
cell_0278,A,1,72.844908,18.943084,35.11575429469226,0.08337765423743418,0.07566192686016038,0.007715727377273801,stable,69629.17546245857,9.882,0.0,449.0415658748533,58.44757675226881,50,108.29208366127669,59.00252280406827,0.19403655428861552,0.28568984245869333,0.13012426546805658,0.007008578639535006,-0.0684871123896427,-0.09548524817481435,0.11841683974142406,False,True
cell_0279,F/N,8,72.857688,19.035599,33.33947615670362,0.2754845315885776,0.2525127347934126,0.022971796795165034,stable,50195.195562160116,9.94,7.231022522406698,82.52921634342101,73.62908194701183,50,610.0365430283592,48.324311128665165,0.0678156812170026,0.09653731539791918,0.017021579657041878,0.008100676945192817,0.011589680345060452,-0.14516888795402352,0.20948765758302484,False,False
cell_0280,M/E,16,72.918499,19.007735,31.51711083893754,0.5151215859553853,0.534735034058884,-0.019613448103498743,stable,29738.53469797394,13.0913,0.0,3679.9447968198415,12.466978778361558,10,215.41772390196007,34.903827929096835,-0.061680109191319506,-0.139414437271658,-0.10203294743079343,0.06743739057656303,-0.0684871123896427,0.34248916794779244,-0.15741158495124807,True,False
cell_0281,R/C,11,72.838684,19.242914,31.513083742559804,0.47836333158940525,0.43225167325821845,0.0461116583311868,stable,27677.732775075972,7.9836,0.0,873.3207548778777,7.0538276897328736,95,32.73243818653188,17.96803228173989,-0.061966271369342504,-0.1032214763556418,-0.11402648831125323,-0.028736928661513183,-0.0684871123896427,-0.03797085767967645,-0.1898839972988902,False,False
cell_0282,H/E,18,72.859789,19.082754,34.08872283958684,0.3338600971790393,0.30798838215302754,0.025871715026011766,stable,92927.93341365093,9.8667,10.945099775944673,256.9570522244869,59.945565220589664,50,754.9928915700623,56.20489930128615,0.12105653828605208,0.0390594889802067,0.26571934757988486,0.00672049063821493,0.052719602636223314,-0.12152381903216805,0.12740297340717593,False,False
cell_0283,P/N,21,72.868573,19.176117,35.69355760824397,0.30709860953216256,0.25912085310546806,0.047977756426694496,stable,68027.50101280298,10.6313,47.18597986548206,363.0517357428674,71.37844832981739,50,689.3993437545232,73.45394454279732,0.23509478562098493,0.06540942025861597,0.12080277378285915,0.021117358991766047,0.4540533606850402,-0.10714184787852114,0.19598655597613854,False,False
cell_0284,A,1,72.820348,18.927371,30.989528829212496,0.11191217184602713,0.11480770572024858,-0.002895533874221451,stable,56616.512680420834,9.882,0.5393777403494192,496.9033610016014,58.23639193585274,50,115.04854486993155,45.53471108258446,-0.09916965571007373,0.257594148079882,0.05439262852327945,0.007008578639535006,-0.06251400977713728,-0.08899720434408463,0.11714998420239622,False,False
cell_0285,H/E,18,72.872318,19.070868,34.11787546876072,0.2014966529103455,0.18586029024540182,0.01563636266494367,stable,90903.83215437522,9.8667,3.5720133535160055,373.5041585131855,67.63764108373041,50,143.55913614799402,59.727241948614996,0.12312810029425572,0.16938735812841843,0.2539393987504625,0.00672049063821493,-0.02893041455489552,-0.10572493953040024,0.17354620036456875,False,True
cell_0286,P/N,21,72.810635,19.159621,30.059576014789982,0.5002104068909379,0.4215085327429336,0.07870187414800428,gained,6955.680043479963,10.6313,0.0,2173.8182409726273,0.49306522834365685,95,54.47054826154183,15.922412153144524,-0.1652513428295962,-0.1247325724660556,-0.23462555404482377,0.021117358991766047,-0.0684871123896427,0.1383218340004366,-0.22924070108805641,False,False
cell_0287,P/N,21,72.820879,19.168637,29.289690738218717,0.5776149955903195,0.4308877453617262,0.1467272502285933,gained,8648.846975406,10.6313,0.0,1635.2908726662652,0.0,95,0.007106525202356332,9.045134050447098,-0.21995876150212548,-0.20094678072589708,-0.2247715905998843,0.021117358991766047,-0.0684871123896427,0.0653202016887696,-0.23219850092532565,False,False
cell_0288,N,10,72.893783,19.080557,34.47548700127664,0.33066382140721357,0.30747428063016347,0.0231895407770501,stable,85822.84659281494,9.8054,4.573902660198949,425.47847672533373,63.247650162609645,50,315.7522984529989,54.81649014160237,0.14853968358703243,0.042206610248118795,0.22436886731389197,0.005566255704821425,-0.017835430117250143,-0.09867941075865853,0.14721152153166148,False,False
cell_0289,M/E,16,72.905772,19.006997,33.013738244548136,0.401022361637882,0.39377690655727265,0.007245455080609364,stable,52760.80109146817,13.0913,0.0,3239.782190152184,37.88143988202091,10,668.1729298725431,50.45300797789848,0.044669011342798354,-0.02706990847126098,0.0319529975953652,0.06743739057656303,-0.0684871123896427,0.28282165491061406,-0.004955308183956951,True,False
cell_0290,H/W,23,72.828118,19.081069,33.64662056779131,0.26439625820318363,0.25561125987648414,0.008784998326699489,stable,87270.60076269189,7.8054,15.369915329567316,585.2114260637541,68.00385993934388,50,312.98929107978125,59.94258124563559,0.08964111209825724,0.10745506576952248,0.23279456734277099,-0.03209230655924116,0.10172028502640919,-0.07702634961093277,0.17574307414367749,False,True
cell_0291,K/W,14,72.819336,19.123554,32.62763968862813,0.37455617873279967,0.3524190214833686,0.02213715724943105,stable,52238.06000493584,9.0155,2.143011012304328,525.8055895355158,37.84502764698427,50,101.60260448135394,35.59905294317037,0.0172331634439464,-0.0010107405373692535,0.02891072724344069,-0.009306993461370108,-0.04475527527687919,-0.08507927930518433,-0.00517373791023837,False,False
cell_0292,S,12,72.935862,19.163886,36.82801903977461,0.26068930974301036,0.2567495245164678,0.003939785226542536,stable,68223.01321436385,10.1062,44.02445179162583,373.52643057906084,83.32152031651388,50,660.300180830503,78.88565912684804,0.3157086879662632,0.11110500625366335,0.12194062383821598,0.011230103469336415,0.4190424023439964,-0.10572192037620394,0.26763065973379446,False,True
cell_0293,R/N,15,72.878053,19.240422,31.378943289027717,0.5172492495769473,0.4987820123378219,0.01846723723912541,stable,21041.075870590816,9.4395,14.504918419164738,854.5604065571433,21.67723897423566,10,403.34699790666645,24.48755003812876,-0.07149818238988472,-0.14150938023415335,-0.1526507806360569,-0.0013233782613888201,0.09214125549139786,-0.040513970863424495,-0.10216107337070682,True,False
cell_0294,P/N,21,72.789246,19.150629,31.473866052856906,0.44747546825292295,0.4475045613669179,-2.9093113994960174e-05,stable,17968.059268919304,10.6313,0.0,2377.124291084448,11.748818111615456,10,66.89027197340798,26.798650967742915,-0.064753048354481,-0.07280862760101763,-0.1705352506712218,0.021117358991766047,-0.0684871123896427,0.1658815726329906,-0.16171968737082135,True,False
cell_0295,M/E,16,72.956947,19.043819,30.573243228381102,0.3893448612734726,0.20502319367580407,0.18432166759766855,gained,20008.374249795015,13.0913,0.26061677929774624,846.4902108057325,0.5325492919472211,95,5.220224079079618,19.103646329826553,-0.12875057035420562,-0.015571992654099828,-0.15866094054939503,0.06743739057656303,-0.06560102598148343,-0.04160794954974544,-0.2290038440756614,False,False
cell_0296,R/C,11,72.906174,19.216389,29.072527558250933,0.6492338870010639,0.6510447576719925,-0.001810870670928666,stable,4237.9277821842525,7.9836,0.0,2988.2679330232318,0.0,10,2459.794766225302,9.810698379543908,-0.23539019962452432,-0.27146426808722524,-0.2504424418721485,-0.028736928661513183,-0.0684871123896427,0.2487269135833274,-0.23219850092532565,True,False
cell_0297,P/N,21,72.838526,19.200111,33.32826230271601,0.29998148990238843,0.2895776856644516,0.010403804237936853,stable,74111.00607917208,10.6313,15.006456896618648,154.45470128688373,69.21748589816247,50,234.11420100739568,55.1893782803652,0.06701883391559073,0.07241708797945931,0.15620780999681,0.021117358991766047,0.09769532375534075,-0.13541882117061363,0.18302337390352458,False,True
cell_0298,N,10,72.947395,19.098715,29.425097993313116,0.6249412676948616,0.5804852711434967,0.044455996551364896,stable,21340.518009939424,9.8054,0.0,1764.2868363708199,0.0,95,0.35785035265013043,10.400235940837831,-0.21033683259768102,-0.24754523721206034,-0.15090807479921473,0.005566255704821425,-0.0684871123896427,0.0828066220013801,-0.23219850092532565,False,False
cell_0299,S,12,72.923093,19.14555,37.06383274323306,0.2878866813878801,0.27372598642536733,0.014160694962512765,stable,62372.09224268541,10.1062,63.10375838775622,9.051842836151673,76.30055155829542,50,451.6819114702318,81.5275256122193,0.33246541704838745,0.08432589429800522,0.0878891902276121,0.011230103469336415,0.630327829140273,-0.15512932547249925,0.2255132702754229,False,True
cell_0300,T,13,72.961641,19.146006,29.979017491712728,0.3934374886404242,0.3028408118679086,0.0905966767725156,gained,19839.84888489729,8.1423,0.0,2030.0337376068753,1.958427574660252,95,4.79010265214118,20.00016459609209,-0.170975765654326,-0.01960168081233259,-0.15964173148851304,-0.025748721745859807,-0.0684871123896427,0.11883071049480462,-0.22045028501261024,False,False
cell_0301,F/N,8,72.863262,19.014778,33.833618471534294,0.31864038135196393,0.2900314710139267,0.028608910338037252,stable,83905.01777632753,9.94,4.476174354862381,342.2400904492953,62.346234623462344,50,847.1980423947136,52.71615675441434,0.10292903034045757,0.054045145660139356,0.21320740727414197,0.008100676945192817,-0.01891767944319271,-0.1099630305461732,0.14180410972945764,False,False
cell_0302,G/N,9,72.837881,19.042443,34.00791333002348,0.22076901088834394,0.1825476145343049,0.03822139635403904,stable,68374.52597511302,9.5186,10.400140741507633,348.11514047761773,72.77504628837266,50,218.4168691855961,57.58163189489456,0.11531428056670263,0.15041138358641912,0.12282240411499347,0.00016601787615482867,0.0466846924261809,-0.10916662117643387,0.20436446822199286,False,True
cell_0303,A,1,72.811685,18.916761,28.018877531028064,-0.04173692988972052,-0.29055502415359935,0.24881809426387883,gained,7551.696559675264,9.882,3.8247008339024946,1602.5366549438615,17.092641171861906,80,17.71952783726228,31.366349735232713,-0.31026170961146404,0.4088803293695373,-0.2311568322948143,0.007008578639535006,-0.026132137695590613,0.06088010913349779,-0.12966316002029418,False,False
cell_0304,N,10,72.933441,19.109066,33.223563747774904,0.4718166163642042,0.4442307796067645,0.027585836757439697,stable,48377.53712828839,9.8054,0.2720567634402321,557.9748050474778,7.004659643435982,10,165.76790574667777,26.440731627187148,0.05957904015166638,-0.09677544097227266,0.0064430953829700925,0.005566255704821425,-0.06547433888623133,-0.08071848841363757,-0.19017894658952325,True,False
cell_0305,P/N,21,72.857097,19.176609,34.15962312131443,0.28831676611497925,0.25597959510341883,0.03233717101156042,stable,68672.99975222317,10.6313,20.519152252081028,191.9972885705481,71.86006194362746,50,408.1333884417725,59.409499700406855,0.12609465437231604,0.08390242370651592,0.12455947423693993,0.021117358991766047,0.15874325466981917,-0.1303296273539094,0.19887565986476477,False,True
cell_0306,T,13,72.905777,19.140597,26.745615771671105,0.04264741979783997,0.014484815118974204,0.028162604678865763,stable,565.2214003885133,8.1423,0.0,1720.9387461922029,0.0,80,2.4136888905474767,18.248226481602313,-0.40073864983700497,0.3257936996357834,-0.2718170114717585,-0.025748721745859807,-0.0684871123896427,0.07693044647740534,-0.23219850092532565,False,False
cell_0307,P/S,20,72.819103,19.15805,32.860054441550496,0.3741561992334972,0.30148668002244816,0.07266951921104903,gained,10183.64915280247,9.53,0.0,1495.160582732099,0.0,80,17.68541343669836,23.81831790598751,0.03374836587829169,-0.0006169121949967023,-0.21583928495056803,0.0003806716810599868,-0.0684871123896427,0.046324435635740145,-0.23219850092532565,False,False
cell_0308,L,24,72.899545,19.097202,39.02840936978429,0.2498489622147408,0.20028691186893807,0.049562050345802716,stable,91339.22320805362,11.4873,60.9642837292603,424.39800701417414,87.1648973481776,50,731.6084536246176,97.91298811509719,0.4720666268567619,0.12177864354068887,0.25647330574232663,0.037235223640784826,0.606635153829326,-0.09882587695001668,0.29068631100534575,False,True
cell_0309,G/N,9,72.837813,19.034045,32.54489365295909,0.19763347729077316,0.17647559361432263,0.021157883676450523,stable,84709.19505774236,9.5186,0.7335762251790847,137.37132600221724,79.17429350842598,50,354.2459612990903,54.67247657483386,0.011353297761881816,0.17319112320438712,0.21788759171720706,0.00016601787615482867,-0.06036344368902022,-0.13773460743249952,0.24275227433377747,False,True
cell_0310,R/N,15,72.868569,19.261871,31.8228133060811,0.4738554281241755,0.47332781422470016,0.0005276138994753654,stable,76705.25605318428,9.4395,3.3516320278562937,331.1064520166789,27.89665426045175,10,221.41246900546489,32.901903886872915,-0.0399571416685088,-0.09878289849756935,0.1713059340677024,-0.0013233782613888201,-0.03137093104931494,-0.11147228305028462,-0.06485204311668523,True,False
cell_0311,K/W,14,72.830168,19.087395,33.13205127413849,0.2961129712397364,0.28086959519645965,0.015243376043276746,stable,70505.85089195448,9.0155,7.115986800667626,640.1515196566944,54.73359788255121,50,158.6336872585363,49.25671514860879,0.053076238550780544,0.07622611392955522,0.1352263776534762,-0.009306993461370108,0.010315767614427618,-0.06957878659430489,0.09613742220193472,False,False
cell_0312,T,13,72.893773,19.152496,31.153457774395036,0.5722688865203219,0.5466601249243815,0.025608761595940388,stable,12905.731959739176,8.1423,0.0,2279.374246538862,0.10118605933867968,10,341.0418163567393,16.149311999788786,-0.0875209988133118,-0.1956828877592534,-0.19999719403331856,-0.025748721745859807,-0.0684871123896427,0.15263078310894468,-0.23159150596270936,True,False
cell_0313,S,12,72.917249,19.114779,32.51800614242508,0.35106272281480794,0.3053781017779662,0.04568462103684173,stable,66091.1053137407,10.1062,2.7398307558603743,422.5636034947025,48.50438226732625,50,205.73031318755326,41.63970521067269,0.009442693233377148,0.022121417028006875,0.1095332574264345,0.011230103469336415,-0.03814605635153005,-0.09907454481560884,0.05876960173136311,False,False
cell_0314,F/N,8,72.880524,19.018526,35.00677088712458,0.2993935884331275,0.2493277417154502,0.05006584671767733,gained,52046.23089625413,9.94,1.1891614479021995,1537.5690688500088,4.460850950173209,80,20.87558870029185,42.08031325488485,0.18629228239824128,0.07299594829985366,0.027794312205453465,0.008100676945192817,-0.05531826462341136,0.05207324041832802,-0.20543874692923098,False,False
cell_0315,M/W,17,72.909127,19.061078,35.028216063089076,0.32107679768853203,0.3056917000729641,0.015385097615567944,stable,62987.049682676596,10.032,23.174705576759376,484.78040449383826,57.60089021959286,50,369.62745137085693,58.315166719546255,0.18781615907921984,0.0516461981919983,0.09146814515497625,0.009832970809339705,0.1881510171981876,-0.09064056671635054,0.11333773631938865,False,False
cell_0316,M/W,17,72.885969,19.007728,31.572809718371513,0.5019265059520174,0.44835839591246457,0.05356811003955281,gained,68410.39195961463,10.032,0.0,2932.1986392125327,9.959052589321557,95,88.34431587991239,37.277464627451316,-0.05772219233082868,-0.12642228018795293,0.12303113846571315,0.009832970809339705,-0.0684871123896427,0.24112627857081875,-0.17245613331403695,False,False
cell_0317,T,13,72.974589,19.152646,30.245039431026875,0.3390869375491153,0.30513310566077256,0.03395383188834272,stable,30231.10543944336,8.1423,0.0,1742.082149433558,3.127275067472719,80,5.379173511991804,23.521092984112034,-0.15207246401573432,0.03391303051825378,-0.09916626370991241,-0.025748721745859807,-0.0684871123896427,0.07979660155156053,-0.21343860232785272,False,False
cell_0318,R/C,11,72.791168,19.261764,29.506318410618857,0.5630733450136891,0.5421936243568183,0.020879720656870826,stable,11328.477510243725,7.9836,0.0,5380.323423984527,0.3338420834323315,10,427.36936105963446,26.676590980638217,-0.20456537610991513,-0.18662876154755856,-0.20917656518428743,-0.028736928661513183,-0.0684871123896427,0.5729889022904993,-0.23019584893673006,True,False
cell_0319,S,12,72.944189,19.114381,31.94978938461764,0.4630216720484943,0.46330761784505375,-0.0002859457965594392,stable,30884.557339701598,10.1062,7.2457917812691495,505.6300432877667,22.90607851243018,95,53.59609803762712,26.00529103530268,-0.030934325281070544,-0.08811575129528873,-0.09536327711907092,0.011230103469336415,0.01175323603543605,-0.08781423373005827,-0.09478951038641048,False,False
cell_0320,T,13,72.903072,19.198549,28.468615008990035,0.6227844534209965,0.6609008439805882,-0.038116390559591706,stable,4246.290595664361,8.1423,0.0,3221.1735923670053,0.0,10,825.3509580406034,10.429855216498654,-0.27830373191228214,-0.2454215918958304,-0.2503937716218761,-0.025748721745859807,-0.0684871123896427,0.2802991127088656,-0.23219850092532565,True,False
cell_0321,P/N,21,72.829448,19.199167,33.955897146165924,0.32143738863100085,0.3266460190000107,-0.00520863036900987,stable,83591.31375102416,10.6313,5.873573087245624,362.81925466208185,48.30395996071684,50,123.22353047745946,51.01116670020359,0.11161805304470636,0.05129115266242816,0.21138169951929386,0.021117358991766047,-0.003442799049161444,-0.10717336252267431,0.05756730833933901,False,False
cell_0322,T,13,72.913174,19.207935,29.744760046828965,0.6303613003740656,0.6333980054832153,-0.003036705109149773,stable,4915.267172196032,8.1423,0.0,3980.4951312004814,0.0,10,1038.912304915941,17.063486515555308,-0.1876219082737669,-0.2528819169403424,-0.24650043387332624,-0.025748721745859807,-0.0684871123896427,0.3832311363097834,-0.23219850092532565,True,False
cell_0323,R/S,22,72.856787,19.194994,33.43841262129766,0.34098171139504513,0.3444939471225664,-0.0035122357275212956,stable,69956.34135372499,9.5071,6.6669504858187345,415.69929517659364,51.13831606228341,50,467.8548878568712,46.697574001244526,0.07484602554912334,0.032047395793937346,0.13202831915123536,-5.051885686352819e-05,0.005343111561554213,-0.10000505594912551,0.074570044557707,False,False
cell_0324,D,4,72.825256,18.961625,34.59681100207839,0.1583245191124666,0.13990373448082463,0.018420784631641957,stable,68120.78266705255,6.7528,1.0560314171877312,336.1015685178926,89.32307322351811,50,418.6978805598595,59.11531651772375,0.157160867949003,0.21189556147372696,0.12134565824021926,-0.05191200787881729,-0.056792554855982634,-0.11079515561046228,0.3036327770831186,False,True
cell_0325,G/S,7,72.833595,19.008347,33.837262223782886,0.21103249508756927,0.17513440912445777,0.0358980859631115,stable,61856.99024085563,7.977,4.744680591052723,530.1560878228797,76.80556938497796,50,129.09207550214708,54.67502644399184,0.10318795239789776,0.15999816462142263,0.08489137813907106,-0.02886120191698458,-0.01594422469916944,-0.08448953494855953,0.228542771363134,False,True
cell_0326,S,12,72.903671,19.116505,31.564923261797183,0.39689126339542624,0.33305486685090635,0.06383639654451989,gained,74318.59429094462,10.1062,0.0,163.92721915431872,40.49332304193742,10,194.8388640243143,35.411759782867364,-0.058282597490901415,-0.02300234106882731,0.15741594051946325,0.011230103469336415,-0.0684871123896427,-0.1341347466609022,0.010712857286398935,True,False
cell_0327,H/E,18,72.871528,19.06282,33.397590697327445,0.1827325369009896,0.16029910593802016,0.02243343096296943,stable,66119.0752618224,9.8667,2.1025079412576213,495.411275461983,55.51426885125983,50,77.44420216379504,51.02102784446435,0.07194525298778459,0.1878629067926322,0.1096960380954619,0.00672049063821493,-0.04520380880243189,-0.08919946830753618,0.10082051143936473,False,False
cell_0328,S,12,72.895247,19.123532,30.233280147562,0.40123138052362756,0.2583747578220032,0.14285662270162436,gained,33854.88678917873,10.1062,0.0,713.1883029006915,20.619100638128167,10,144.1012639424564,22.177227365822795,-0.15290806909012541,-0.027275712922342283,-0.07807643005002271,0.011230103469336415,-0.0684871123896427,-0.05967807456109213,-0.10850863393355727,True,False
cell_0329,M/W,17,72.899157,19.009239,36.174489078135345,0.22509276583798288,0.20244602635517386,0.022646739482809014,stable,76357.35162965082,10.032,0.22422545678639022,3112.161561476328,61.595897879849836,50,232.48900886893992,71.5703143122121,0.2692693828977609,0.14615412228275,0.1692811854105031,0.009832970809339705,-0.06600402574825966,0.2655216721088513,0.13730298945048447,False,True
cell_0330,R/C,11,72.905777,19.234002,29.22232272764794,0.634880635434587,0.632210892270554,0.0026697431640329006,stable,2823.4680798217987,7.9836,0.0,3776.9352125743826,0.0,10,2666.8388956849517,14.119924061948385,-0.2247458772862391,-0.25733175059085484,-0.25867437337199456,-0.028736928661513183,-0.0684871123896427,0.35563698379777675,-0.23219850092532565,True,False
cell_0331,G/S,7,72.821668,19.018235,33.244843857864694,0.2445106980467282,0.2298362895048339,0.014674408541894307,stable,77732.94510908531,7.977,8.371924130461457,279.62225767536074,68.27243500961112,50,175.94699483742954,53.710013161436166,0.06109118738646537,0.12703481224958882,0.17728692164705084,-0.02886120191698458,0.024224095646049344,-0.11845137166557144,0.1773542023544409,False,True
